year,country_name,Gini_case1,Gini_case2,Gini_case3
2054,Uzbekistan,31.33865708,31.46183397,31.30187196
2054,United Arab Emirates,27.09328541,27.70916984,27.54920783
2054,Czechia,26.2,26.2,25.48360508
2054,Philippines,39.74095519,38.88898172,38.72901971
2054,Romania,33.72667865,33.57270754,33.41274553
2054,Finland,27.7,27.7,26.81028373
2054,Algeria,28.15462833,28.64733587,28.48737386
2054,Austria,30.7,30.7,29.46364103
2054,Iraq,29.83508795,30.13276542,29.97280341
2054,Greece,32.9,32.9,31.40943638
2054,Singapore,32.7,32.7,31.23254589
2054,Colombia,52.21173448,49.9124326,49.75247059
2054,Chile,41.77519578,40.68713328,40.52717127
2054,Belarus,25.32438054,26.14555979,25.98559777
2054,Switzerland,33.7,33.7,32.11699832
2054,Hungary,29.56975222,29.89822391,29.7382619
2054,Norway,27.7,27.7,26.81028373
2054,Portugal,34.6,34.6,32.91300551
2054,Kuwait,34.78802157,34.51087357,34.35091156
2054,Bangladesh,33.28445243,33.18180503,33.02184301
2054,Ethiopia,34.69957632,34.43269307,34.27273106
2054,North Korea,59.46424443,56.32323382,56.16327181
2054,Israel,37.9,37.9,35.83169854
2054,Denmark,28.3,28.3,27.34095519
2054,Tanzania,39.5640647,38.73262072,38.5726587
2054,Bulgaria,38.23738605,37.55991318,37.39995116
2054,Syria,27.27017589,27.86553084,27.70556883
2054,Slovakia,24.1,24.1,23.62625497
2054,Qatar,34.78802157,34.51087357,34.35091156
2054,Kenya,37.97205032,37.32537167,37.16540966
2054,Libya,27.27017589,27.86553084,27.70556883
2054,Sudan,33.99201438,33.80724905,33.64728704
2054,New Zealand,34.3,34.3,32.64766978
2054,DR Congo,43.27876492,42.01620183,41.85623982
2054,Turkmenistan,39.82940043,38.96716222,38.80720021
2054,Myanmar,30.89643087,31.07093145,30.91096944
2054,Ireland,30.1,30.1,28.93296957
2054,Oman,34.78802157,34.51087357,34.35091156
2054,Azerbaijan,27.27017589,27.86553084,27.70556883
2054,Morocco,38.67961227,37.95081569,37.79085368
2054,Peru,39.38717421,38.57625971,38.4162977
2054,Mozambique,48.23169854,46.39430998,46.23434797
2054,Ecuador,43.19031967,41.93802133,41.77805931
2054,Angola,49.11615097,47.17611501,47.01615299
2054,Yemen,36.20314546,35.76176162,35.6017996
2055,USA,41.3,41.3,38.74464262
2055,China,35.30409956,34.95415702,34.78146673
2055,Russia,34.77608146,34.48976484,34.31707455
2055,India,32.75201207,32.70959479,32.5369045
2055,Japan,32.9,32.9,31.35238919
2055,Germany,32.4,32.4,30.91237411
2055,France,31.5,31.5,30.12034696
2055,Canada,31.7,31.7,30.29635299
2055,United Kingdom,32.4,32.4,30.91237411
2055,Brazil,49.64859133,47.57014474,47.39745445
2055,South Korea,32.9,32.9,31.35238919
2055,Italy,34.8,34.8,33.02444652
2055,Indonesia,35.65611163,35.26375181,35.09106152
2055,Mexico,42.16833489,40.99125544,40.81856515
2055,Iran,34.51207241,34.25756874,34.08487845
2055,Saudi Arabia,34.77608146,34.48976484,34.31707455
2055,Spain,33.9,33.9,32.23241936
2055,Ukraine,26.41579484,27.13688856,26.96419827
2055,South Africa,59.3289232,56.08400148,55.91131119
2055,Australia,34.3,34.3,32.58443143
2055,Taiwan,32.9,32.9,31.35238919
2055,Nigeria,34.77608146,34.48976484,34.31707455
2055,Thailand,34.60007543,34.33496744,34.16227715
2055,Poland,28.96788234,29.38145079,29.2087605
2055,Türkiye,42.96036204,41.68784372,41.51515343
2055,Netherlands,25.7,25.7,25.01617197
2055,Pakistan,29.93591552,30.23283647,30.06014618
2055,Argentina,39.70425041,38.8240919,38.65140161
2055,Malaysia,39.70425041,38.8240919,38.65140161
2055,Egypt,31.95998491,32.01300651,31.84031622
2055,Venezuela,43.22437109,41.92003981,41.74734952
2055,Kazakhstan,29.58390346,29.92324168,29.75055138
2055,Belgium,26.6,26.6,25.80819912
2055,Vietnam,35.65611163,35.26375181,35.09106152
2055,Sweden,29.8,29.8,28.62429567
2055,Uzbekistan,31.3439638,31.47121563,31.29852534
2055,United Arab Emirates,27.11981898,27.75607814,27.58338785
2055,Czechia,26.2,26.2,25.45618705
2055,Philippines,39.70425041,38.8240919,38.65140161
2055,Romania,33.72004526,33.56098046,33.38829017
2055,Finland,27.7,27.7,26.77623231
2055,Algeria,28.17585518,28.68486251,28.51217222
2055,Austria,30.7,30.7,29.41632282
2055,Iraq,29.84791251,30.15543777,29.98274748
2055,Greece,32.9,32.9,31.35238919
2055,Singapore,32.7,32.7,31.17638316
2055,Colombia,52.11267581,49.73730827,49.56461798
2055,Chile,41.7283198,40.60426195,40.43157166
2055,Belarus,25.35975864,26.20810419,26.0354139
2055,Switzerland,33.7,33.7,32.05641333
2055,Hungary,29.58390346,29.92324168,29.75055138
2055,Norway,27.7,27.7,26.77623231
2055,Portugal,34.6,34.6,32.84844048
2055,Kuwait,34.77608146,34.48976484,34.31707455
2055,Bangladesh,33.28003017,33.17398698,33.00129669
2055,Ethiopia,34.68807844,34.41236614,34.23967585
2055,North Korea,59.3289232,56.08400148,55.91131119
2055,Israel,37.9,37.9,35.75254004
2055,Denmark,28.3,28.3,27.30425041
2055,Tanzania,39.52824438,38.66929451,38.49660422
2055,Bulgaria,38.20819912,37.50831404,37.33562375
2055,Syria,27.29582501,27.91087554,27.73818525
2055,Slovakia,24.1,24.1,23.6081237
2055,Qatar,34.77608146,34.48976484,34.31707455
2055,Kenya,37.94419007,37.27611795,37.10342766
2055,Libya,27.29582501,27.91087554,27.73818525
2055,Sudan,33.98405431,33.79317656,33.62048627
2055,New Zealand,34.3,34.3,32.58443143
2055,DR Congo,43.22437109,41.92003981,41.74734952
2055,Turkmenistan,39.79225343,38.9014906,38.72880031
2055,Myanmar,30.90394871,31.08422214,30.91153185
2055,Ireland,30.1,30.1,28.88830472
2055,Oman,34.77608146,34.48976484,34.31707455
2055,Azerbaijan,27.29582501,27.91087554,27.73818525
2055,Morocco,38.64821421,37.89530753,37.72261724
2055,Peru,39.35223834,38.51449711,38.34180682
2055,Mozambique,48.15254004,46.25436688,46.08167659
2055,Ecuador,43.13636808,41.84264111,41.66995082
2055,Angola,49.03257021,47.02835386,46.85566357
2055,Yemen,36.18412973,35.728144,35.55545371
2056,USA,41.3,41.3,38.65091941
2056,China,35.28957906,34.92861545,34.74277581
2056,Russia,34.76420105,34.46886719,34.28302754
2056,India,32.75025201,32.70649884,32.5206592
2056,Japan,32.9,32.9,31.29562725
2056,Germany,32.4,32.4,30.85781224
2056,France,31.5,31.5,30.06974522
2056,Canada,31.7,31.7,30.24487123
2056,United Kingdom,32.4,32.4,30.85781224
2056,Brazil,49.56234838,47.41844329,47.23260365
2056,South Korea,32.9,32.9,31.29562725
2056,Italy,34.8,34.8,32.95932428
2056,Indonesia,35.63983107,35.23511429,35.04927465
2056,Mexico,42.11949321,40.90534288,40.71950324
2056,Iran,34.50151205,34.23899306,34.05315341
2056,Saudi Arabia,34.76420105,34.46886719,34.28302754
2056,Spain,33.9,33.9,32.17125727
2056,Ukraine,26.44571587,27.18951967,27.00368003
2056,South Africa,59.19427859,55.84716147,55.66132182
2056,Australia,34.3,34.3,32.52150928
2056,Taiwan,32.9,32.9,31.29562725
2056,Nigeria,34.76420105,34.46886719,34.28302754
2056,Thailand,34.58907505,34.31561777,34.12977812
2056,Poland,28.98504292,29.41163628,29.22579664
2056,Türkiye,42.90756023,41.59496528,41.40912563
2056,Netherlands,25.7,25.7,24.99109111
2056,Pakistan,29.94823595,30.2545081,30.06866845
2056,Argentina,39.66772916,38.75985099,38.57401134
2056,Malaysia,39.66772916,38.75985099,38.57401134
2056,Egypt,31.96218499,32.01687645,31.8310368
2056,Venezuela,43.17024924,41.82483941,41.63899977
2056,Kazakhstan,29.59798394,29.94800926,29.76216961
2056,Belgium,26.6,26.6,25.77915813
2056,Vietnam,35.63983107,35.23511429,35.04927465
2056,Sweden,29.8,29.8,28.58117419
2056,Uzbekistan,31.34924398,31.48050347,31.29466383
2056,United Arab Emirates,27.14621988,27.80251736,27.61667771
2056,Czechia,26.2,26.2,25.42890612
2056,Philippines,39.66772916,38.75985099,38.57401134
2056,Romania,33.71344503,33.54937066,33.36353101
2056,Finland,27.7,27.7,26.74235115
2056,Algeria,28.19697591,28.72201389,28.53617424
2056,Austria,30.7,30.7,29.36924121
2056,Iraq,29.86067294,30.17788339,29.99204374
2056,Greece,32.9,32.9,31.29562725
2056,Singapore,32.7,32.7,31.12050124
2056,Colombia,52.01411243,49.56393519,49.37809554
2056,Chile,41.6816782,40.52221933,40.33637968
2056,Belarus,25.39495985,26.27002315,26.0841835
2056,Switzerland,33.7,33.7,31.99613126
2056,Hungary,29.59798394,29.94800926,29.76216961
2056,Norway,27.7,27.7,26.74235115
2056,Portugal,34.6,34.6,32.78419828
2056,Kuwait,34.76420105,34.46886719,34.28302754
2056,Bangladesh,33.27563002,33.16624711,32.98040746
2056,Ethiopia,34.67663805,34.39224248,34.20640283
2056,North Korea,59.19427859,55.84716147,55.66132182
2056,Israel,37.9,37.9,35.67377734
2056,Denmark,28.3,28.3,27.26772916
2056,Tanzania,39.49260316,38.60660156,38.42076192
2056,Bulgaria,38.17915813,37.4572309,37.27139126
2056,Syria,27.32134589,27.95576678,27.76992713
2056,Slovakia,24.1,24.1,23.59008308
2056,Qatar,34.76420105,34.46886719,34.28302754
2056,Kenya,37.91646912,37.22735677,37.04151713
2056,Libya,27.32134589,27.95576678,27.76992713
2056,Sudan,33.97613403,33.77924479,33.59340515
2056,New Zealand,34.3,34.3,32.52150928
2056,DR Congo,43.17024924,41.82483941,41.63899977
2056,Turkmenistan,39.75529216,38.8364757,38.65063605
2056,Myanmar,30.91142897,31.09737992,30.91154027
2056,Ireland,30.1,30.1,28.84386319
2056,Oman,34.76420105,34.46886719,34.28302754
2056,Azerbaijan,27.32134589,27.95576678,27.76992713
2056,Morocco,38.61697314,37.84035446,37.65451481
2056,Peru,39.31747715,38.45335214,38.2675125
2056,Mozambique,48.07377734,46.11582321,45.92998356
2056,Ecuador,43.08268623,41.7482147,41.56237506
2056,Angola,48.94940736,46.88207032,46.69623067
2056,Yemen,36.16520908,35.69486256,35.50902291
2057,USA,41.3,41.3,38.55766481
2057,China,35.27513117,34.9033293,34.70392617
2057,Russia,34.75238005,34.44817852,34.24877539
2057,India,32.74850075,32.70343385,32.50403073
2057,Japan,32.9,32.9,31.23914911
2057,Germany,32.4,32.4,30.80352318
2057,France,31.5,31.5,30.0193965
2057,Canada,31.7,31.7,30.19364687
2057,United Kingdom,32.4,32.4,30.80352318
2057,Brazil,49.47653664,47.26825886,47.06885573
2057,South Korea,32.9,32.9,31.23914911
2057,Italy,34.8,34.8,32.89452766
2057,Indonesia,35.62363192,35.20676315,35.00736002
2057,Mexico,42.07089575,40.82028946,40.62088633
2057,Iran,34.49100449,34.22060313,34.0212
2057,Saudi Arabia,34.75238005,34.44817852,34.24877539
2057,Spain,33.9,33.9,32.11040098
2057,Ukraine,26.47548729,27.24162448,27.04222135
2057,South Africa,59.0603072,55.61268985,55.41328672
2057,Australia,34.3,34.3,32.45890173
2057,Taiwan,32.9,32.9,31.23914911
2057,Nigeria,34.75238005,34.44817852,34.24877539
2057,Thailand,34.57812967,34.29646159,34.09705846
2057,Poland,29.00211771,29.44151992,29.24211679
2057,Türkiye,42.85502243,41.50301563,41.3036125
2057,Netherlands,25.7,25.7,24.96613565
2057,Pakistan,29.96049477,30.27596302,30.07655989
2057,Argentina,39.63139051,38.69625248,38.49684935
2057,Malaysia,39.63139051,38.69625248,38.49684935
2057,Egypt,31.96437407,32.02070768,31.82130455
2057,Venezuela,43.11639799,41.73059102,41.53118789
2057,Kazakhstan,29.61199402,29.97252917,29.77312604
2057,Belgium,26.6,26.6,25.75026234
2057,Vietnam,35.62363192,35.20676315,35.00736002
2057,Sweden,29.8,29.8,28.53826832
2057,Uzbekistan,31.35449776,31.48969844,31.29029531
2057,United Arab Emirates,27.17248879,27.84849219,27.64908906
2057,Czechia,26.2,26.2,25.40176159
2057,Philippines,39.63139051,38.69625248,38.49684935
2057,Romania,33.7068778,33.53787695,33.33847383
2057,Finland,27.7,27.7,26.70863939
2057,Algeria,28.21799103,28.75879375,28.55939062
2057,Austria,30.7,30.7,29.322395
2057,Iraq,29.87336958,30.20010456,30.00070143
2057,Greece,32.9,32.9,31.23914911
2057,Singapore,32.7,32.7,31.06489874
2057,Colombia,51.91604187,49.39229584,49.19289271
2057,Chile,41.63526981,40.44099714,40.24159401
2057,Belarus,25.42998505,26.33132291,26.13191979
2057,Switzerland,33.7,33.7,31.93615061
2057,Hungary,29.61199402,29.97252917,29.77312604
2057,Norway,27.7,27.7,26.70863939
2057,Portugal,34.6,34.6,32.72027729
2057,Kuwait,34.75238005,34.44817852,34.24877539
2057,Bangladesh,33.27125187,33.15858464,32.95918151
2057,Ethiopia,34.66525486,34.37232005,34.17291693
2057,North Korea,59.0603072,55.61268985,55.41328672
2057,Israel,37.9,37.9,35.59540846
2057,Denmark,28.3,28.3,27.23139051
2057,Tanzania,39.45714014,38.54453555,38.34513242
2057,Bulgaria,38.15026234,37.4066586,37.20725547
2057,Syria,27.34673916,28.00020911,27.80080599
2057,Slovakia,24.1,24.1,23.57213266
2057,Qatar,34.75238005,34.44817852,34.24877539
2057,Kenya,37.88888678,37.1790832,36.97968008
2057,Libya,27.34673916,28.00020911,27.80080599
2057,Sudan,33.96825336,33.76545234,33.56604922
2057,New Zealand,34.3,34.3,32.45890173
2057,DR Congo,43.11639799,41.73059102,41.53118789
2057,Turkmenistan,39.7185157,38.77211094,38.57270781
2057,Myanmar,30.91887182,31.11040612,30.91100299
2057,Ireland,30.1,30.1,28.79964388
2057,Oman,34.75238005,34.44817852,34.24877539
2057,Azerbaijan,27.34673916,28.00020911,27.80080599
2057,Morocco,38.58588827,37.78595091,37.58654779
2057,Peru,39.28288977,38.39281862,38.19341549
2057,Mozambique,47.99540846,45.97866498,45.77926185
2057,Ecuador,43.0292728,41.65473255,41.45532943
2057,Angola,48.86666033,46.73724961,46.53784649
2057,Yemen,36.14638304,35.66191393,35.46251081
2058,USA,41.3,41.3,38.46487649
2058,China,35.26075551,34.878296,34.66492214
2058,Russia,34.74061815,34.42769673,34.21432287
2058,India,32.74675824,32.70039952,32.48702565
2058,Japan,32.9,32.9,31.18295337
2058,Germany,32.4,32.4,30.74950556
2058,France,31.5,31.5,29.96929951
2058,Canada,31.7,31.7,30.14267863
2058,United Kingdom,32.4,32.4,30.74950556
2058,Brazil,49.39115395,47.11957627,46.90620241
2058,South Korea,32.9,32.9,31.18295337
2058,Italy,34.8,34.8,32.83005502
2058,Indonesia,35.60751376,35.17869552,34.96532166
2058,Mexico,42.02254127,40.73608656,40.5227127
2058,Iran,34.48054946,34.20239709,33.98902323
2058,Saudi Arabia,34.74061815,34.42769673,34.21432287
2058,Spain,33.9,33.9,32.04984898
2058,Ukraine,26.50510985,27.29320823,27.07983437
2058,South Africa,58.92700566,55.38056295,55.16718909
2058,Australia,34.3,34.3,32.39660722
2058,Taiwan,32.9,32.9,31.18295337
2058,Nigeria,34.74061815,34.42769673,34.21432287
2058,Thailand,34.56723902,34.27749697,34.06412311
2058,Poland,29.01910712,29.47110472,29.25773086
2058,Türkiye,42.80274732,41.41198547,41.19861161
2058,Netherlands,25.7,25.7,24.94130498
2058,Pakistan,29.97269229,30.29720339,30.08382953
2058,Argentina,39.59523356,38.63328995,38.41991609
2058,Malaysia,39.59523356,38.63328995,38.41991609
2058,Egypt,31.9665522,32.02450061,31.81112674
2058,Venezuela,43.062816,41.63728511,41.42391124
2058,Kazakhstan,29.62593405,29.99680387,29.78343001
2058,Belgium,26.6,26.6,25.72151102
2058,Vietnam,35.60751376,35.17869552,34.96532166
2058,Sweden,29.8,29.8,28.49557698
2058,Uzbekistan,31.35972527,31.49880145,31.28542759
2058,United Arab Emirates,27.19862634,27.89400726,27.6806334
2058,Czechia,26.2,26.2,25.37475278
2058,Philippines,39.59523356,38.63328995,38.41991609
2058,Romania,33.70034341,33.52649818,33.31312432
2058,Finland,27.7,27.7,26.6750962
2058,Algeria,28.23890107,28.79520581,28.58183195
2058,Austria,30.7,30.7,29.27578302
2058,Iraq,29.88600273,30.22210351,30.00872965
2058,Greece,32.9,32.9,31.18295337
2058,Singapore,32.7,32.7,31.00957424
2058,Colombia,51.81846166,49.22237288,49.00899902
2058,Chile,41.58909346,40.36058717,40.1472133
2058,Belarus,25.46483512,26.39200969,26.17863582
2058,Switzerland,33.7,33.7,31.87646985
2058,Hungary,29.62593405,29.99680387,29.78343001
2058,Norway,27.7,27.7,26.6750962
2058,Portugal,34.6,34.6,32.6566759
2058,Kuwait,34.74061815,34.42769673,34.21432287
2058,Bangladesh,33.26689561,33.15099879,32.93762492
2058,Ethiopia,34.65392859,34.35259685,34.13922299
2058,North Korea,58.92700566,55.38056295,55.16718909
2058,Israel,37.9,37.9,35.51743142
2058,Denmark,28.3,28.3,27.19523356
2058,Tanzania,39.42185444,38.48309019,38.26971633
2058,Bulgaria,38.12151102,37.35659201,37.14321814
2058,Syria,27.37200546,28.04420702,27.83083316
2058,Slovakia,24.1,24.1,23.554272
2058,Qatar,34.74061815,34.42769673,34.21432287
2058,Kenya,37.86144234,37.13129237,36.91791851
2058,Libya,27.37200546,28.04420702,27.83083316
2058,Sudan,33.9604121,33.75179782,33.53842396
2058,New Zealand,34.3,34.3,32.39660722
2058,DR Congo,43.062816,41.63728511,41.42391124
2058,Turkmenistan,39.68192312,38.70838983,38.49501597
2058,Myanmar,30.92627746,31.12330206,30.90992819
2058,Ireland,30.1,30.1,28.75564566
2058,Oman,34.74061815,34.42769673,34.21432287
2058,Azerbaijan,27.37200546,28.04420702,27.83083316
2058,Morocco,38.55495883,37.7320914,37.51871754
2058,Peru,39.24847532,38.33289044,38.11951657
2058,Mozambique,47.91743142,45.84287833,45.62950446
2058,Ecuador,42.97612644,41.56218523,41.34881137
2058,Angola,48.78432703,46.59387712,46.38050325
2058,Yemen,36.12765112,35.62929479,35.41592093
2059,USA,41.3,41.3,38.37255211
2059,China,35.24645173,34.85351304,34.62576797
2059,Russia,34.72891506,34.40741976,34.17967469
2059,India,32.74502445,32.69739552,32.46965045
2059,Japan,32.9,32.9,31.1270386
2059,Germany,32.4,32.4,30.69575803
2059,France,31.5,31.5,29.91945302
2059,Canada,31.7,31.7,30.09196524
2059,United Kingdom,32.4,32.4,30.69575803
2059,Brazil,49.30619818,46.97238051,46.74463544
2059,South Korea,32.9,32.9,31.1270386
2059,Italy,34.8,34.8,32.76590475
2059,Indonesia,35.59147619,35.15090857,34.9231635
2059,Mexico,41.97442856,40.6527257,40.42498063
2059,Iran,34.47014672,34.18437312,33.95662805
2059,Saudi Arabia,34.72891506,34.40741976,34.17967469
2059,Spain,33.9,33.9,31.98959973
2059,Ukraine,26.5345843,27.34427615,27.11653108
2059,South Africa,58.79437063,55.15075732,54.92301225
2059,Australia,34.3,34.3,32.33462418
2059,Taiwan,32.9,32.9,31.1270386
2059,Nigeria,34.72891506,34.40741976,34.17967469
2059,Thailand,34.55640283,34.258722,34.03097693
2059,Poland,29.03601159,29.50039367,29.2726486
2059,Türkiye,42.75073358,41.32186562,41.09412055
2059,Netherlands,25.7,25.7,24.91659845
2059,Pakistan,29.98482883,30.31823136,30.09048629
2059,Argentina,39.55925739,38.57095705,38.34321198
2059,Malaysia,39.55925739,38.57095705,38.34321198
2059,Egypt,31.96871943,32.0282556,31.80051053
2059,Venezuela,43.00950192,41.54491226,41.31716719
2059,Kazakhstan,29.63980438,30.02083584,29.79309077
2059,Belgium,26.6,26.6,25.69290347
2059,Vietnam,35.59147619,35.15090857,34.9231635
2059,Sweden,29.8,29.8,28.45309909
2059,Uzbekistan,31.36492664,31.50781344,31.28006837
2059,United Arab Emirates,27.22463321,27.93906719,27.71132212
2059,Czechia,26.2,26.2,25.34787902
2059,Philippines,39.55925739,38.57095705,38.34321198
2059,Romania,33.6938417,33.5152332,33.28748813
2059,Finland,27.7,27.7,26.64172071
2059,Algeria,28.25970657,28.83125375,28.60350868
2059,Austria,30.7,30.7,29.22940411
2059,Iraq,29.89857272,30.24388248,30.01613741
2059,Greece,32.9,32.9,31.1270386
2059,Singapore,32.7,32.7,30.95452637
2059,Colombia,51.72136935,49.05414915,48.82640408
2059,Chile,41.543148,40.28098129,40.05323622
2059,Belarus,25.49951095,26.45208959,26.22434452
2059,Switzerland,33.7,33.7,31.8170875
2059,Hungary,29.63980438,30.02083584,29.79309077
2059,Norway,27.7,27.7,26.64172071
2059,Portugal,34.6,34.6,32.59339252
2059,Kuwait,34.72891506,34.40741976,34.17967469
2059,Bangladesh,33.26256113,33.1434888,32.91574373
2059,Ethiopia,34.64265894,34.33307088,34.10532581
2059,North Korea,58.79437063,55.15075732,54.92301225
2059,Israel,37.9,37.9,35.43984426
2059,Denmark,28.3,28.3,27.15925739
2059,Tanzania,39.38674517,38.42225929,38.19451422
2059,Bulgaria,38.09290347,37.30702609,37.07928102
2059,Syria,27.39714544,28.08776495,27.86001988
2059,Slovakia,24.1,24.1,23.53650064
2059,Qatar,34.72891506,34.40741976,34.17967469
2059,Kenya,37.83413513,37.08397945,36.85623438
2059,Libya,27.39714544,28.08776495,27.86001988
2059,Sudan,33.95261004,33.73827984,33.51053477
2059,New Zealand,34.3,34.3,32.33462418
2059,DR Congo,43.00950192,41.54491226,41.31716719
2059,Turkmenistan,39.64551351,38.64530593,38.41756086
2059,Myanmar,30.93364608,31.13606904,30.90832397
2059,Ireland,30.1,30.1,28.71186743
2059,Oman,34.72891506,34.40741976,34.17967469
2059,Azerbaijan,27.39714544,28.08776495,27.86001988
2059,Morocco,38.52418404,37.67877049,37.45102542
2059,Peru,39.21423294,38.27356153,38.04581646
2059,Mozambique,47.83984426,45.70844955,45.48070447
2059,Ecuador,42.92324581,41.47056338,41.24281831
2059,Angola,48.70240539,46.45193835,46.22419328
2059,Yemen,36.10901287,35.59700185,35.36925678
2060,USA,41.3,41.3,38.28068935
2060,China,35.23221948,34.82897791,34.58646788
2060,Russia,34.71727048,34.38734557,34.14483553
